,date,T2M,RH2M,PRECTOTCORR,WS2M,ALLSKY_SFC_SW_DWN,year,plant_name
6189,20221208,27.82,78.43,1.72,2.77,3.2527,2022,Alappuzha Canal Solar Pilot
6190,20221209,27.75,72.87,2.16,3.53,2.647,2022,Alappuzha Canal Solar Pilot
6191,20221210,27.23,76.08,13.51,4.51,3.4234,2022,Alappuzha Canal Solar Pilot
6192,20221211,27.28,82.03,41.9,5.58,2.851,2022,Alappuzha Canal Solar Pilot
6193,20221212,27.18,78.96,8.43,2.37,3.2568,2022,Alappuzha Canal Solar Pilot
6194,20221213,27.71,72.53,1.33,2.26,5.7924,2022,Alappuzha Canal Solar Pilot
6195,20221214,27.87,74.43,15.06,2.56,4.5706,2022,Alappuzha Canal Solar Pilot
6196,20221215,27.96,72.53,5.86,1.98,5.9575,2022,Alappuzha Canal Solar Pilot
6197,20221216,28.57,65.05,0.02,1.34,6.1106,2022,Alappuzha Canal Solar Pilot
6198,20221217,28.54,64.33,0.0,0.7,5.9268,2022,Alappuzha Canal Solar Pilot
6199,20221218,28.41,67.61,0.02,1.51,5.0448,2022,Alappuzha Canal Solar Pilot
6200,20221219,28.45,64.95,0.08,1.2,4.7556,2022,Alappuzha Canal Solar Pilot
6201,20221220,28.75,67.25,0.45,1.12,4.3891,2022,Alappuzha Canal Solar Pilot
6202,20221221,28.71,72.68,0.13,1.69,5.3731,2022,Alappuzha Canal Solar Pilot
6203,20221222,28.96,66.98,0.04,1.91,5.1494,2022,Alappuzha Canal Solar Pilot
6204,20221223,28.73,60.52,0.0,1.94,5.682,2022,Alappuzha Canal Solar Pilot
6205,20221224,28.45,67.81,0.0,2.08,5.5889,2022,Alappuzha Canal Solar Pilot
6206,20221225,28.44,74.3,2.9,2.43,5.0938,2022,Alappuzha Canal Solar Pilot
6207,20221226,28.85,74.21,2.93,1.06,4.4402,2022,Alappuzha Canal Solar Pilot
6208,20221227,28.0,80.43,1.16,4.37,4.5542,2022,Alappuzha Canal Solar Pilot
6209,20221228,28.3,74.62,0.18,2.05,4.7935,2022,Alappuzha Canal Solar Pilot
6210,20221229,28.57,70.06,0.07,1.61,5.4252,2022,Alappuzha Canal Solar Pilot
6211,20221230,28.33,64.45,0.04,1.2,5.9952,2022,Alappuzha Canal Solar Pilot
6212,20221231,27.8,61.85,0.0,2.09,5.977,2022,Alappuzha Canal Solar Pilot
6213,20240101,28.33,75.18,1.66,1.61,3.9691,2024,Alappuzha Canal Solar Pilot
6214,20240102,28.82,71.18,2.03,1.72,5.5529,2024,Alappuzha Canal Solar Pilot
6215,20240103,28.24,75.14,3.42,1.79,4.8223,2024,Alappuzha Canal Solar Pilot
6216,20240104,28.33,75.88,6.08,1.32,4.2722,2024,Alappuzha Canal Solar Pilot
6217,20240105,28.5,77.26,7.65,3.02,3.4145,2024,Alappuzha Canal Solar Pilot
6218,20240106,28.38,75.85,4.12,2.31,4.5703,2024,Alappuzha Canal Solar Pilot
6219,20240107,28.69,74.82,3.6,1.82,4.1923,2024,Alappuzha Canal Solar Pilot
6220,20240108,27.92,78.88,2.39,2.72,4.345,2024,Alappuzha Canal Solar Pilot
6221,20240109,27.96,75.54,3.45,1.91,2.7574,2024,Alappuzha Canal Solar Pilot
6222,20240110,27.94,67.44,0.81,1.65,5.0316,2024,Alappuzha Canal Solar Pilot
6223,20240111,28.51,69.75,0.03,2.21,5.4653,2024,Alappuzha Canal Solar Pilot
6224,20240112,28.32,66.22,0.0,2.24,5.6878,2024,Alappuzha Canal Solar Pilot
6225,20240113,28.11,63.95,0.0,1.92,6.2645,2024,Alappuzha Canal Solar Pilot
6226,20240114,28.59,68.24,0.0,1.87,5.7679,2024,Alappuzha Canal Solar Pilot
6227,20240115,28.45,68.45,0.0,1.52,5.5692,2024,Alappuzha Canal Solar Pilot
6228,20240116,27.84,70.02,0.02,1.98,5.623,2024,Alappuzha Canal Solar Pilot
6229,20240117,28.13,66.68,0.01,1.76,5.9045,2024,Alappuzha Canal Solar Pilot
6230,20240118,28.54,62.0,0.0,1.51,6.0914,2024,Alappuzha Canal Solar Pilot
6231,20240119,28.92,68.1,0.24,1.55,5.7545,2024,Alappuzha Canal Solar Pilot
6232,20240120,28.99,70.52,0.87,1.55,5.6839,2024,Alappuzha Canal Solar Pilot
6233,20240121,29.21,69.72,0.9,1.94,6.095,2024,Alappuzha Canal Solar Pilot
6234,20240122,29.48,69.98,0.04,1.61,5.9789,2024,Alappuzha Canal Solar Pilot
6235,20240123,28.79,72.43,0.06,1.38,6.2093,2024,Alappuzha Canal Solar Pilot
6236,20240124,28.52,71.44,1.37,1.68,6.1426,2024,Alappuzha Canal Solar Pilot
6237,20240125,27.56,73.67,0.43,1.44,5.7934,2024,Alappuzha Canal Solar Pilot
6238,20240126,28.73,62.56,0.17,2.16,6.2623,2024,Alappuzha Canal Solar Pilot
6239,20240127,28.57,59.89,0.04,1.98,6.5438,2024,Alappuzha Canal Solar Pilot
6240,20240128,28.34,64.21,0.01,1.86,6.3874,2024,Alappuzha Canal Solar Pilot
6241,20240129,28.61,60.95,0.03,1.76,6.0809,2024,Alappuzha Canal Solar Pilot
6242,20240130,28.44,63.07,0.06,2.22,6.3074,2024,Alappuzha Canal Solar Pilot
6243,20240131,28.46,71.28,0.59,2.24,6.0816,2024,Alappuzha Canal Solar Pilot
6244,20240201,28.73,71.85,0.13,3.27,6.193,2024,Alappuzha Canal Solar Pilot
6245,20240202,28.73,73.39,0.22,2.82,5.8829,2024,Alappuzha Canal Solar Pilot
6246,20240203,29.43,70.5,0.32,1.61,6.4759,2024,Alappuzha Canal Solar Pilot
6247,20240204,29.54,64.4,0.28,1.78,6.5909,2024,Alappuzha Canal Solar Pilot
6248,20240205,29.48,54.58,0.0,1.55,6.7121,2024,Alappuzha Canal Solar Pilot
6249,20240206,29.04,55.29,0.0,1.71,6.8609,2024,Alappuzha Canal Solar Pilot
6250,20240207,29.33,59.57,0.0,1.39,6.6334,2024,Alappuzha Canal Solar Pilot
6251,20240208,29.28,60.95,0.0,1.35,6.2839,2024,Alappuzha Canal Solar Pilot
6252,20240209,29.49,59.33,0.0,1.67,6.7363,2024,Alappuzha Canal Solar Pilot
6253,20240210,29.3,59.33,0.0,1.93,6.6122,2024,Alappuzha Canal Solar Pilot
6254,20240211,29.61,59.3,0.0,1.99,6.6379,2024,Alappuzha Canal Solar Pilot
6255,20240212,29.68,55.63,0.0,1.37,6.9468,2024,Alappuzha Canal Solar Pilot
6256,20240213,29.02,59.31,0.0,1.78,6.6965,2024,Alappuzha Canal Solar Pilot
6257,20240214,29.7,63.7,0.0,2.39,6.431,2024,Alappuzha Canal Solar Pilot
6258,20240215,29.45,60.82,0.0,1.85,6.7973,2024,Alappuzha Canal Solar Pilot
6259,20240216,29.48,63.58,0.0,2.04,6.7486,2024,Alappuzha Canal Solar Pilot
6260,20240217,29.74,65.68,0.0,2.14,6.8527,2024,Alappuzha Canal Solar Pilot
6261,20240218,29.73,64.7,0.0,1.87,6.636,2024,Alappuzha Canal Solar Pilot
6262,20240219,29.67,65.29,0.0,2.38,6.7615,2024,Alappuzha Canal Solar Pilot
6263,20240220,30.13,63.41,0.24,2.39,6.8712,2024,Alappuzha Canal Solar Pilot
6264,20240221,29.78,68.71,0.66,2.78,6.3444,2024,Alappuzha Canal Solar Pilot
6265,20240222,29.53,68.86,0.03,3.82,6.1747,2024,Alappuzha Canal Solar Pilot
6266,20240223,29.24,69.08,0.0,3.22,6.5414,2024,Alappuzha Canal Solar Pilot
6267,20240224,29.46,68.7,0.02,3.56,6.3127,2024,Alappuzha Canal Solar Pilot
6268,20240225,30.0,66.8,0.02,2.44,6.8592,2024,Alappuzha Canal Solar Pilot
6269,20240226,31.11,55.51,0.0,1.74,6.7651,2024,Alappuzha Canal Solar Pilot
6270,20240227,31.4,57.61,0.0,2.13,6.828,2024,Alappuzha Canal Solar Pilot
6271,20240228,30.86,56.1,0.0,2.44,6.8736,2024,Alappuzha Canal Solar Pilot
6272,20240229,30.91,59.67,0.0,2.44,6.7802,2024,Alappuzha Canal Solar Pilot
6273,20240301,30.7,55.82,0.0,2.81,5.9225,2024,Alappuzha Canal Solar Pilot
6274,20240302,30.31,54.67,0.0,2.43,6.306,2024,Alappuzha Canal Solar Pilot
6275,20240303,30.08,63.51,0.0,2.54,7.1162,2024,Alappuzha Canal Solar Pilot
6276,20240304,30.01,67.83,0.0,2.93,6.6866,2024,Alappuzha Canal Solar Pilot
6277,20240305,30.11,70.16,0.0,3.71,6.8042,2024,Alappuzha Canal Solar Pilot
6278,20240306,30.02,69.54,0.0,4.68,5.8111,2024,Alappuzha Canal Solar Pilot
6279,20240307,30.18,67.39,0.01,3.32,6.749,2024,Alappuzha Canal Solar Pilot
6280,20240308,30.01,68.11,0.07,2.93,6.6694,2024,Alappuzha Canal Solar Pilot
6281,20240309,30.16,67.01,0.06,2.66,6.6499,2024,Alappuzha Canal Solar Pilot
6282,20240310,30.58,63.6,0.02,2.49,6.5458,2024,Alappuzha Canal Solar Pilot
6283,20240311,30.68,61.95,0.05,2.14,6.6917,2024,Alappuzha Canal Solar Pilot
6284,20240312,30.75,61.65,0.37,2.44,7.0666,2024,Alappuzha Canal Solar Pilot
6285,20240313,30.24,66.83,0.4,3.12,6.5834,2024,Alappuzha Canal Solar Pilot
6286,20240314,29.87,72.62,1.61,4.0,6.223,2024,Alappuzha Canal Solar Pilot
6287,20240315,30.07,72.16,0.12,4.13,6.2628,2024,Alappuzha Canal Solar Pilot
6288,20240316,30.57,65.62,0.07,2.59,6.8676,2024,Alappuzha Canal Solar Pilot
6289,20240317,30.89,60.7,0.04,2.87,7.2144,2024,Alappuzha Canal Solar Pilot
6290,20240318,30.05,64.28,0.04,2.63,7.0644,2024,Alappuzha Canal Solar Pilot
6291,20240319,30.63,62.65,0.05,2.47,7.4184,2024,Alappuzha Canal Solar Pilot
6292,20240320,30.56,63.73,0.38,2.93,7.1683,2024,Alappuzha Canal Solar Pilot
6293,20240321,31.28,58.1,0.22,3.1,6.8906,2024,Alappuzha Canal Solar Pilot
6294,20240322,30.94,65.56,1.69,2.69,6.839,2024,Alappuzha Canal Solar Pilot
6295,20240323,30.68,67.17,7.03,2.47,6.4334,2024,Alappuzha Canal Solar Pilot
6296,20240324,30.49,67.97,2.7,2.62,7.0505,2024,Alappuzha Canal Solar Pilot
6297,20240325,31.05,62.35,0.29,2.4,7.3003,2024,Alappuzha Canal Solar Pilot
6298,20240326,30.68,65.67,1.19,2.67,6.7193,2024,Alappuzha Canal Solar Pilot
6299,20240327,30.55,66.57,0.65,2.22,6.941,2024,Alappuzha Canal Solar Pilot
6300,20240328,31.12,65.4,6.01,2.37,6.8777,2024,Alappuzha Canal Solar Pilot
6301,20240329,30.3,71.91,7.56,2.47,6.4891,2024,Alappuzha Canal Solar Pilot
6302,20240330,30.22,71.42,2.16,2.73,6.7836,2024,Alappuzha Canal Solar Pilot
6303,20240331,30.08,71.05,2.41,2.34,7.199,2024,Alappuzha Canal Solar Pilot
6304,20240401,30.33,71.08,0.82,2.53,6.9362,2024,Alappuzha Canal Solar Pilot
6305,20240402,30.32,73.04,2.26,2.83,6.8004,2024,Alappuzha Canal Solar Pilot
6306,20240403,29.89,75.88,2.35,2.62,6.1488,2024,Alappuzha Canal Solar Pilot
6307,20240404,30.28,74.36,3.7,2.49,6.8726,2024,Alappuzha Canal Solar Pilot
6308,20240405,30.27,76.4,4.6,3.07,6.853,2024,Alappuzha Canal Solar Pilot
6309,20240406,30.78,73.07,0.38,2.58,7.0954,2024,Alappuzha Canal Solar Pilot
6310,20240407,30.69,73.54,0.54,3.39,6.9936,2024,Alappuzha Canal Solar Pilot
6311,20240408,31.18,71.26,3.8,2.62,6.9161,2024,Alappuzha Canal Solar Pilot
6312,20240409,31.5,67.3,3.69,2.56,6.8182,2024,Alappuzha Canal Solar Pilot
6313,20240410,31.23,68.67,5.11,2.75,6.9002,2024,Alappuzha Canal Solar Pilot
6314,20240411,31.13,69.89,4.78,2.75,6.3502,2024,Alappuzha Canal Solar Pilot
6315,20240412,30.56,71.54,10.53,2.21,5.3849,2024,Alappuzha Canal Solar Pilot
6316,20240413,30.4,70.97,10.15,2.84,6.1548,2024,Alappuzha Canal Solar Pilot
6317,20240414,31.35,66.78,2.27,2.38,6.4308,2024,Alappuzha Canal Solar Pilot
6318,20240415,32.05,63.6,0.24,2.54,6.9797,2024,Alappuzha Canal Solar Pilot
6319,20240416,31.23,70.57,0.47,2.76,5.6837,2024,Alappuzha Canal Solar Pilot
6320,20240417,30.13,78.73,0.29,3.24,6.3689,2024,Alappuzha Canal Solar Pilot
6321,20240418,30.22,79.02,0.2,3.63,5.9573,2024,Alappuzha Canal Solar Pilot
6322,20240419,30.54,75.98,0.27,3.95,5.6978,2024,Alappuzha Canal Solar Pilot
6323,20240420,30.86,73.73,0.18,4.0,5.9438,2024,Alappuzha Canal Solar Pilot
6324,20240421,31.33,72.39,5.98,3.36,6.1332,2024,Alappuzha Canal Solar Pilot
6325,20240422,29.72,79.62,8.79,3.17,6.3746,2024,Alappuzha Canal Solar Pilot
6326,20240423,30.55,73.72,2.89,2.26,6.6878,2024,Alappuzha Canal Solar Pilot
6327,20240424,30.61,74.03,4.58,2.21,6.0886,2024,Alappuzha Canal Solar Pilot
6328,20240425,31.15,71.62,0.79,2.46,6.7349,2024,Alappuzha Canal Solar Pilot
6329,20240426,31.12,71.44,0.57,2.54,6.8736,2024,Alappuzha Canal Solar Pilot
6330,20240427,30.76,75.04,0.97,3.07,6.559,2024,Alappuzha Canal Solar Pilot
6331,20240428,31.23,72.57,0.49,2.76,6.8806,2024,Alappuzha Canal Solar Pilot
6332,20240429,31.5,71.38,0.26,2.8,6.6926,2024,Alappuzha Canal Solar Pilot
6333,20240430,30.65,76.64,7.12,3.19,5.7641,2024,Alappuzha Canal Solar Pilot
6334,20240501,30.72,78.24,3.33,3.58,6.0713,2024,Alappuzha Canal Solar Pilot
6335,20240502,31.48,75.49,0.03,3.31,6.2582,2024,Alappuzha Canal Solar Pilot
6336,20240503,31.27,77.07,0.05,3.42,5.8061,2024,Alappuzha Canal Solar Pilot
6337,20240504,30.79,69.25,0.06,4.51,6.1702,2024,Alappuzha Canal Solar Pilot
6338,20240505,30.82,73.16,0.29,4.01,5.7874,2024,Alappuzha Canal Solar Pilot
6339,20240506,30.84,72.3,0.17,3.84,6.2842,2024,Alappuzha Canal Solar Pilot
6340,20240507,31.08,69.81,0.11,3.76,6.8112,2024,Alappuzha Canal Solar Pilot
6341,20240508,31.44,70.49,5.35,2.88,6.2083,2024,Alappuzha Canal Solar Pilot
6342,20240509,29.9,79.33,12.95,2.74,5.4362,2024,Alappuzha Canal Solar Pilot
6343,20240510,29.09,79.77,12.57,2.37,5.4149,2024,Alappuzha Canal Solar Pilot
6344,20240511,30.02,74.37,3.94,1.62,6.0019,2024,Alappuzha Canal Solar Pilot
6345,20240512,30.37,72.32,4.41,1.83,4.7911,2024,Alappuzha Canal Solar Pilot
6346,20240513,28.94,81.55,8.45,1.87,4.4902,2024,Alappuzha Canal Solar Pilot
6347,20240514,29.94,66.33,4.5,2.31,4.2667,2024,Alappuzha Canal Solar Pilot
6348,20240515,28.75,76.7,9.85,1.79,5.6808,2024,Alappuzha Canal Solar Pilot
6349,20240516,28.6,76.04,10.8,2.01,3.8861,2024,Alappuzha Canal Solar Pilot
6350,20240517,29.94,71.7,8.17,1.38,4.2187,2024,Alappuzha Canal Solar Pilot
6351,20240518,28.97,83.49,21.63,3.66,4.5922,2024,Alappuzha Canal Solar Pilot
6352,20240519,28.9,81.15,26.06,4.56,4.0961,2024,Alappuzha Canal Solar Pilot
6353,20240520,28.68,85.75,46.78,7.45,2.3078,2024,Alappuzha Canal Solar Pilot
6354,20240521,28.78,86.82,24.4,4.94,4.2055,2024,Alappuzha Canal Solar Pilot
6355,20240522,28.64,87.11,86.63,7.02,2.2368,2024,Alappuzha Canal Solar Pilot
6356,20240523,28.86,84.83,21.99,7.65,1.7419,2024,Alappuzha Canal Solar Pilot
6357,20240524,29.07,83.23,25.37,5.81,2.5553,2024,Alappuzha Canal Solar Pilot
6358,20240525,29.04,82.74,38.43,5.63,2.6671,2024,Alappuzha Canal Solar Pilot
6359,20240526,29.28,81.21,20.11,5.1,2.7713,2024,Alappuzha Canal Solar Pilot
6360,20240527,29.19,83.66,15.64,5.28,3.3523,2024,Alappuzha Canal Solar Pilot
6361,20240528,28.22,85.94,65.9,5.41,1.6022,2024,Alappuzha Canal Solar Pilot
6362,20240529,28.33,85.2,48.68,5.0,2.1362,2024,Alappuzha Canal Solar Pilot
6363,20240530,28.45,85.4,53.23,5.5,2.749,2024,Alappuzha Canal Solar Pilot
6364,20240531,28.84,85.9,25.47,5.28,3.7735,2024,Alappuzha Canal Solar Pilot
6365,20240601,28.91,88.19,21.49,4.72,3.2611,2024,Alappuzha Canal Solar Pilot
6366,20240602,27.7,86.69,7.27,4.06,4.9044,2024,Alappuzha Canal Solar Pilot
6367,20240603,27.82,87.54,6.42,3.57,3.606,2024,Alappuzha Canal Solar Pilot
6368,20240604,28.66,82.82,4.8,2.7,4.8089,2024,Alappuzha Canal Solar Pilot
6369,20240605,28.46,88.12,8.95,3.19,4.7568,2024,Alappuzha Canal Solar Pilot
6370,20240606,28.37,87.57,16.84,2.38,4.2353,2024,Alappuzha Canal Solar Pilot
6371,20240607,28.41,81.37,3.62,2.53,3.6538,2024,Alappuzha Canal Solar Pilot
6372,20240608,28.41,87.16,26.77,3.54,3.6401,2024,Alappuzha Canal Solar Pilot
6373,20240609,28.53,86.97,9.84,3.66,4.7028,2024,Alappuzha Canal Solar Pilot
6374,20240610,28.85,84.12,3.67,4.13,5.8123,2024,Alappuzha Canal Solar Pilot
6375,20240611,29.06,78.83,4.16,4.2,5.6858,2024,Alappuzha Canal Solar Pilot
6376,20240612,28.72,81.49,8.55,3.92,3.0682,2024,Alappuzha Canal Solar Pilot
6377,20240613,28.53,81.39,4.53,2.78,5.4084,2024,Alappuzha Canal Solar Pilot
6378,20240614,28.68,81.24,1.03,3.28,5.4986,2024,Alappuzha Canal Solar Pilot
6379,20240615,28.81,81.08,3.32,3.54,6.2551,2024,Alappuzha Canal Solar Pilot
6380,20240616,28.59,84.07,4.72,2.77,5.4766,2024,Alappuzha Canal Solar Pilot
6381,20240617,28.48,83.72,4.84,2.68,6.3408,2024,Alappuzha Canal Solar Pilot
6382,20240618,28.61,83.45,13.19,2.72,4.313,2024,Alappuzha Canal Solar Pilot
6383,20240619,28.38,82.97,12.51,2.55,2.5121,2024,Alappuzha Canal Solar Pilot
6384,20240620,28.38,82.69,15.87,3.33,3.1214,2024,Alappuzha Canal Solar Pilot
6385,20240621,28.34,81.48,11.91,4.34,4.014,2024,Alappuzha Canal Solar Pilot
6386,20240622,27.5,81.5,12.55,5.4,3.06,2024,Alappuzha Canal Solar Pilot
